sourceDomainId,targetDomainId,created,dataSources,type,updated
uniprot.Q8TAE6,entrez.81706,2023-04-02T23:15:55.595000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.595000
uniprot.Q9NXH3,entrez.54866,2023-04-02T23:15:55.595000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.595000
uniprot.Q96I34,entrez.84988,2023-04-02T23:15:55.595000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.595000
uniprot.Q96T49,entrez.26051,2023-04-02T23:15:55.595000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.595000
uniprot.P62136,entrez.5499,2023-04-02T23:15:55.596000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.596000
uniprot.P62140,entrez.5500,2023-04-02T23:15:55.596000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.596000
uniprot.P36873,entrez.5501,2023-04-02T23:15:55.596000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.596000
uniprot.Q15435,entrez.5510,2023-04-02T23:15:55.596000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.596000
uniprot.Q12972,entrez.5511,2023-04-02T23:15:55.596000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.596000
uniprot.Q96QC0,entrez.5514,2023-04-02T23:15:55.596000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.596000
uniprot.O60927,entrez.6992,2023-04-02T23:15:55.596000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.596000
uniprot.P67775,entrez.5515,2023-04-02T23:15:55.596000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.596000
uniprot.P62714,entrez.5516,2023-04-02T23:15:55.596000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.596000
uniprot.Q08209,entrez.5530,2023-04-02T23:15:55.596000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.596000
uniprot.P16298,entrez.5532,2023-04-02T23:15:55.596000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.596000
uniprot.P48454,entrez.5533,2023-04-02T23:15:55.596000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.596000
uniprot.A8MPX8,entrez.151649,2023-04-02T23:15:55.596000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.596000
uniprot.P60510,entrez.5531,2023-04-02T23:15:55.596000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.596000
uniprot.Q86T03,entrez.90809,2023-04-02T23:15:55.596000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.596000
uniprot.Q8N4L2,entrez.55529,2023-04-02T23:15:55.596000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.596000
uniprot.Q8TF05,entrez.9989,2023-04-02T23:15:55.596000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.596000
uniprot.Q9NY27,entrez.151987,2023-04-02T23:15:55.596000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.596000
uniprot.Q6NUP7,entrez.57718,2023-04-02T23:15:55.596000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.596000
uniprot.Q9UPN7,entrez.22870,2023-04-02T23:15:55.596000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.596000
uniprot.O75170,entrez.9701,2023-04-02T23:15:55.596000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.596000
uniprot.Q5H9R7,entrez.55291,2023-04-02T23:15:55.597000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.597000
uniprot.P13686,entrez.54,2023-04-02T23:15:55.597000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.597000
uniprot.Q9NPH0,entrez.51205,2023-04-02T23:15:55.597000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.597000
uniprot.P24666,entrez.52,2023-04-02T23:15:55.597000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.597000
uniprot.P11117,entrez.53,2023-04-02T23:15:55.597000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.597000
uniprot.P15309,entrez.55,2023-04-02T23:15:55.597000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.597000
uniprot.Q07869,entrez.5465,2023-04-02T23:15:55.597000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.597000
uniprot.Q03181,entrez.5467,2023-04-02T23:15:55.597000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.597000
uniprot.P37231,entrez.5468,2023-04-02T23:15:55.597000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.597000
uniprot.Q9BZG2,entrez.93650,2023-04-02T23:15:55.597000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.597000
uniprot.P05187,entrez.250,2023-04-02T23:15:55.597000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.597000
uniprot.P09923,entrez.248,2023-04-02T23:15:55.597000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.597000
uniprot.P10696,entrez.251,2023-04-02T23:15:55.597000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.597000
uniprot.P05186,entrez.249,2023-04-02T23:15:55.598000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.598000
uniprot.Q4J6C6,entrez.9581,2023-04-02T23:15:55.598000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.598000
uniprot.P48147,entrez.5550,2023-04-02T23:15:55.598000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.598000
uniprot.Q9HAB8,entrez.79717,2023-04-02T23:15:55.598000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.598000
uniprot.Q9UKL6,entrez.58488,2023-04-02T23:15:55.598000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.598000
uniprot.Q9H3Y8,entrez.79144,2023-04-02T23:15:55.598000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.598000
uniprot.O14829,entrez.5475,2023-04-02T23:15:55.598000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.598000
uniprot.O14830,entrez.5470,2023-04-02T23:15:55.598000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.598000
uniprot.P10619,entrez.5476,2023-04-02T23:15:55.598000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.598000
uniprot.Q8NEY8,entrez.51535,2023-04-02T23:15:55.598000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.598000
uniprot.P62937,entrez.5478,2023-04-02T23:15:55.598000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.598000
uniprot.P23284,entrez.5479,2023-04-02T23:15:55.598000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.598000
uniprot.P45877,entrez.5480,2023-04-02T23:15:55.598000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.598000
uniprot.Q08752,entrez.5481,2023-04-02T23:15:55.598000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.598000
uniprot.Q9UNP9,entrez.10450,2023-04-02T23:15:55.598000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.598000
uniprot.P30405,entrez.10105,2023-04-02T23:15:55.598000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.598000
uniprot.Q13427,entrez.9360,2023-04-02T23:15:55.598000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.598000
uniprot.O43447,entrez.10465,2023-04-02T23:15:55.598000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.598000
uniprot.Q9Y3C6,entrez.51645,2023-04-02T23:15:55.598000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.598000
uniprot.Q13356,entrez.23759,2023-04-02T23:15:55.598000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.598000
uniprot.Q9H2H8,entrez.53938,2023-04-02T23:15:55.599000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.599000
uniprot.Q8WUA2,entrez.85313,2023-04-02T23:15:55.599000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.599000
uniprot.Q8IXY8,entrez.285755,2023-04-02T23:15:55.599000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.599000
uniprot.O43586,entrez.9051,2023-04-02T23:15:55.599000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.599000
uniprot.Q9H939,entrez.9050,2023-04-02T23:15:55.599000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.599000
uniprot.Q8TCE9,entrez.56891,2023-04-02T23:15:55.599000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.599000
uniprot.P26678,entrez.5350,2023-04-02T23:15:55.599000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.599000
uniprot.P35813,entrez.5494,2023-04-02T23:15:55.599000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.599000
uniprot.O75688,entrez.5495,2023-04-02T23:15:55.599000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.599000
uniprot.O15297,entrez.8493,2023-04-02T23:15:55.599000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.599000
uniprot.Q8WY54,entrez.22843,2023-04-02T23:15:55.599000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.599000
uniprot.P49593,entrez.9647,2023-04-02T23:15:55.599000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.599000
uniprot.O15355,entrez.5496,2023-04-02T23:15:55.599000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.599000
uniprot.Q9ULR3,entrez.57460,2023-04-02T23:15:55.599000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.599000
uniprot.Q5JR12,entrez.333926,2023-04-02T23:15:55.599000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.599000
uniprot.Q8N3J5,entrez.152926,2023-04-02T23:15:55.599000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.599000
uniprot.Q5SGD2,entrez.151742,2023-04-02T23:15:55.599000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.599000
uniprot.Q96MI6,entrez.132160,2023-04-02T23:15:55.599000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.599000
uniprot.Q8N819,entrez.147699,2023-04-02T23:15:55.599000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.599000
uniprot.Q9Y570,entrez.51400,2023-04-02T23:15:55.599000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.599000
uniprot.O95428,entrez.89932,2023-04-02T23:15:55.599000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.599000
uniprot.P50336,entrez.5498,2023-04-02T23:15:55.599000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.599000
uniprot.P53041,entrez.5536,2023-04-02T23:15:55.599000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.599000
uniprot.O00743,entrez.5537,2023-04-02T23:15:55.599000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.599000
uniprot.O96001,entrez.10842,2023-04-02T23:15:55.599000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.599000
uniprot.Q6NYC8,entrez.170954,2023-04-02T23:15:55.600000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.600000
uniprot.Q13522,entrez.5502,2023-04-02T23:15:55.600000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.600000
uniprot.Q9UD71,entrez.84152,2023-04-02T23:15:55.600000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.600000
uniprot.Q8WVI7,entrez.151242,2023-04-02T23:15:55.600000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.600000
uniprot.Q6ZMI0,entrez.129285,2023-04-02T23:15:55.600000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.600000
uniprot.Q5T8A7,entrez.9858,2023-04-02T23:15:55.600000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.600000
uniprot.Q86WC6,entrez.116729,2023-04-02T23:15:55.600000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.600000
uniprot.Q5R3F8,entrez.114794,2023-04-02T23:15:55.600000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.600000
uniprot.Q7Z5V6,entrez.220004,2023-04-02T23:15:55.600000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.600000
uniprot.Q8TAP8,entrez.221908,2023-04-02T23:15:55.600000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.600000
uniprot.Q96LQ0,entrez.145376,2023-04-02T23:15:55.600000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.600000
uniprot.O75864,entrez.284352,2023-04-02T23:15:55.600000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.600000
uniprot.Q16821,entrez.5506,2023-04-02T23:15:55.600000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.600000
uniprot.Q86XI6,entrez.79660,2023-04-02T23:15:55.600000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.600000
uniprot.Q9UQK1,entrez.5507,2023-04-02T23:15:55.600000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.600000
uniprot.O95685,entrez.5509,2023-04-02T23:15:55.600000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.600000
uniprot.Q9H7J1,entrez.90673,2023-04-02T23:15:55.600000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.600000
uniprot.Q6ZSY5,entrez.89801,2023-04-02T23:15:55.600000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.600000
uniprot.Q7Z4L9,entrez.286187,2023-04-02T23:15:55.600000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.600000
uniprot.Q5VV67,entrez.23082,2023-04-02T23:15:55.600000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.600000
uniprot.P50897,entrez.5538,2023-04-02T23:15:55.600000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.600000
uniprot.Q9UMR5,entrez.9374,2023-04-02T23:15:55.600000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.600000
uniprot.Q8NI37,entrez.160760,2023-04-02T23:15:55.600000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.600000
uniprot.Q96BP3,entrez.23398,2023-04-02T23:15:55.600000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.600000
uniprot.O60828,entrez.10084,2023-04-02T23:15:55.600000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.600000
uniprot.Q5THK1,entrez.253143,2023-04-02T23:15:55.600000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.600000
uniprot.O75807,entrez.23645,2023-04-02T23:15:55.600000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.600000
uniprot.Q9BU68,entrez.79170,2023-04-02T23:15:55.601000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.601000
uniprot.P86496,entrez.122183,2023-04-02T23:15:55.601000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.601000
uniprot.P86481,entrez.122183,2023-04-02T23:15:55.601000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.601000
uniprot.P86479,entrez.122183,2023-04-02T23:15:55.601000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.601000
uniprot.P86480,entrez.122183,2023-04-02T23:15:55.601000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.601000
uniprot.P86478,entrez.122183,2023-04-02T23:15:55.601000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.601000
uniprot.A6NEV1,entrez.729627,2023-04-02T23:15:55.601000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.601000
uniprot.Q6ZRT6,entrez.389151,2023-04-02T23:15:55.601000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.601000
uniprot.Q6ZRP0,entrez.389152,2023-04-02T23:15:55.601000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.601000
uniprot.Q8N813,entrez.285311,2023-04-02T23:15:55.601000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.601000
uniprot.Q8NAV1,entrez.84950,2023-04-02T23:15:55.601000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.601000
uniprot.Q5VTL8,entrez.55119,2023-04-02T23:15:55.601000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.601000
uniprot.O75400,entrez.55660,2023-04-02T23:15:55.601000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.601000
uniprot.Q6NWY9,entrez.25766,2023-04-02T23:15:55.601000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.601000
uniprot.O60809,entrez.343071,2023-04-02T23:15:55.601000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.601000
uniprot.O60813,entrez.440560,2023-04-02T23:15:55.601000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.601000
uniprot.O95522,entrez.390999,2023-04-02T23:15:55.601000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.601000
uniprot.Q5VWM6,entrez.400736,2023-04-02T23:15:55.601000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.601000
uniprot.Q5SWL7,entrez.729528,2023-04-02T23:15:55.601000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.601000
uniprot.P0DUQ1,entrez.653619,2023-04-02T23:15:55.601000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.601000
uniprot.Q5VTA0,entrez.391004,2023-04-02T23:15:55.601000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.601000
uniprot.Q5VWM3,entrez.391003,2023-04-02T23:15:55.601000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.601000
uniprot.Q5SWL8,entrez.645414,2023-04-02T23:15:55.601000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.601000
uniprot.Q5VT98,entrez.645425,2023-04-02T23:15:55.601000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.601000
uniprot.A3QJZ6,entrez.653606,2023-04-02T23:15:55.601000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.601000
uniprot.A6NGN4,entrez.441873,2023-04-02T23:15:55.601000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.601000
uniprot.A3QJZ7,entrez.101929983,2023-04-02T23:15:55.602000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.602000
uniprot.A0A0G2JMD5,entrez.645382,2023-04-02T23:15:55.602000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.602000
uniprot.Q96KF2,entrez.84366,2023-04-02T23:15:55.602000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.602000
uniprot.D3DTV9,entrez.360205,2023-04-02T23:15:55.602000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.602000
uniprot.Q9UI14,entrez.10567,2023-04-02T23:15:55.602000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.602000
uniprot.O60831,entrez.11230,2023-04-02T23:15:55.602000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.602000
uniprot.O75915,entrez.10550,2023-04-02T23:15:55.602000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.602000
uniprot.Q86YV5,entrez.157285,2023-04-02T23:15:55.602000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.602000
uniprot.O95521,entrez.65121,2023-04-02T23:15:55.602000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.602000
uniprot.O60811,entrez.65122,2023-04-02T23:15:55.602000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.602000
uniprot.O60810,entrez.400735,2023-04-02T23:15:55.602000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.602000
uniprot.Q5TYX0,entrez.343068,2023-04-02T23:15:55.602000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.602000
uniprot.Q5VXH4,entrez.440561,2023-04-02T23:15:55.602000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.602000
uniprot.Q5VXH5,entrez.441871,2023-04-02T23:15:55.602000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.602000
uniprot.Q5VWM4,entrez.391002,2023-04-02T23:15:55.602000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.602000
uniprot.P0DUQ2,entrez.653619,2023-04-02T23:15:55.602000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.602000
uniprot.P78395,entrez.23532,2023-04-02T23:15:55.602000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.602000
uniprot.Q96QH2,entrez.84106,2023-04-02T23:15:55.602000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.602000
uniprot.Q96NZ9,entrez.118471,2023-04-02T23:15:55.602000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.602000
uniprot.Q9BXM0,entrez.57716,2023-04-02T23:15:55.602000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.602000
uniprot.P02812,entrez.653247,2023-04-02T23:15:55.602000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.602000
uniprot.O43663,entrez.9055,2023-04-02T23:15:55.602000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.602000
uniprot.P48634,entrez.7916,2023-04-02T23:15:55.602000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.602000
uniprot.Q5JSZ5,entrez.84726,2023-04-02T23:15:55.602000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.602000
uniprot.Q9Y520,entrez.23215,2023-04-02T23:15:55.602000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.602000
uniprot.Q8NCQ7,entrez.147011,2023-04-02T23:15:55.602000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.602000
uniprot.Q92733,entrez.5546,2023-04-02T23:15:55.602000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.602000
uniprot.Q00LT1,entrez.768206,2023-04-02T23:15:55.603000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.603000
uniprot.Q9NQV6,entrez.56980,2023-04-02T23:15:55.603000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.603000
uniprot.Q9NQV5,entrez.56981,2023-04-02T23:15:55.603000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.603000
uniprot.Q9H4Q4,entrez.59335,2023-04-02T23:15:55.603000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.603000
uniprot.Q9H4Q3,entrez.59336,2023-04-02T23:15:55.603000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.603000
uniprot.Q9GZV8,entrez.63978,2023-04-02T23:15:55.603000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.603000
uniprot.P57071,entrez.63977,2023-04-02T23:15:55.603000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.603000
uniprot.Q9HAZ2,entrez.63976,2023-04-02T23:15:55.603000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.603000
uniprot.Q9NRG1,entrez.56952,2023-04-02T23:15:55.603000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.603000
uniprot.O75626,entrez.639,2023-04-02T23:15:55.603000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.603000
uniprot.Q13029,entrez.7799,2023-04-02T23:15:55.603000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.603000
uniprot.Q9UKN5,entrez.11108,2023-04-02T23:15:55.603000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.603000
uniprot.Q9NQX1,entrez.11107,2023-04-02T23:15:55.603000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.603000
uniprot.Q9NQX0,entrez.93166,2023-04-02T23:15:55.603000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.603000
uniprot.Q9NQW5,entrez.11105,2023-04-02T23:15:55.603000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.603000
uniprot.Q9NQV8,entrez.56978,2023-04-02T23:15:55.603000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.603000
uniprot.Q9NQV7,entrez.56979,2023-04-02T23:15:55.603000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.603000
uniprot.Q06830,entrez.5052,2023-04-02T23:15:55.603000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.603000
uniprot.P32119,entrez.7001,2023-04-02T23:15:55.603000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.603000
uniprot.P30048,entrez.10935,2023-04-02T23:15:55.603000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.603000
uniprot.Q13162,entrez.10549,2023-04-02T23:15:55.603000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.603000
uniprot.P30044,entrez.25824,2023-04-02T23:15:55.603000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.603000
uniprot.P30041,entrez.9588,2023-04-02T23:15:55.603000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.603000
uniprot.Q9HCU5,entrez.10113,2023-04-02T23:15:55.604000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.604000
uniprot.P51888,entrez.5549,2023-04-02T23:15:55.604000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.604000
uniprot.Q5JRX3,entrez.10531,2023-04-02T23:15:55.604000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.604000
uniprot.Q8TCU6,entrez.57580,2023-04-02T23:15:55.604000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.604000
uniprot.Q70Z35,entrez.80243,2023-04-02T23:15:55.604000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.604000
uniprot.Q96I23,entrez.100996939,2023-04-02T23:15:55.604000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.604000
uniprot.P13727,entrez.5553,2023-04-02T23:15:55.604000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.604000
uniprot.Q9Y2Y8,entrez.10394,2023-04-02T23:15:55.604000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.604000
uniprot.Q92954,entrez.10216,2023-04-02T23:15:55.604000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.604000
uniprot.Q9UBK2,entrez.10891,2023-04-02T23:15:55.604000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.604000
uniprot.Q86YN6,entrez.133522,2023-04-02T23:15:55.604000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.604000
uniprot.P06401,entrez.5241,2023-04-02T23:15:55.604000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.604000
uniprot.P49642,entrez.5557,2023-04-02T23:15:55.604000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.604000
uniprot.P49643,entrez.5558,2023-04-02T23:15:55.604000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.604000
uniprot.Q96MT3,entrez.144165,2023-04-02T23:15:55.604000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.604000
uniprot.Q7Z3G6,entrez.166336,2023-04-02T23:15:55.604000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:55.604000
